Epoch,Train Loss,Validation Loss,Accuracy
1,1.970214204788208,1.9751392200733053,0.5351896551724138
2,1.7018465223312378,1.7161465863852665,0.6036034482758621
3,1.4869675226211547,1.5015858624228116,0.7329310344827586
4,1.2902081956863403,1.3089338086884597,0.772896551724138
5,1.141375524997711,1.1643552446365357,0.7811896551724138
6,1.0374484672546387,1.0632444269246069,0.7969137931034482
7,0.9292404994964599,0.9597740081260944,0.8004655172413793
8,0.8589049172401428,0.8905899663135923,0.829396551724138
9,0.7932833924293518,0.8274228743355849,0.8201724137931035
10,0.7428111705780029,0.7806443253221182,0.8326724137931034
11,0.6959559731483459,0.7378506047314611,0.8309655172413793
12,0.6573683586120606,0.7006259750004472,0.8468793103448276
13,0.6248107957839966,0.6690434742467157,0.8487413793103449
14,0.6004114482402801,0.6477315536203055,0.8512413793103448
15,0.579705458164215,0.6321059310847316,0.8404137931034483
16,0.5524716436862945,0.6032882031736703,0.8549137931034483
17,0.5308146166801453,0.5863710245921694,0.8565
18,0.5193401975631714,0.5799610271125004,0.8495689655172414
19,0.5027270927429199,0.5594490540603112,0.8557931034482759
20,0.48695984172821044,0.5498671385584206,0.8574655172413793
21,0.4724033217430115,0.5334407927414466,0.8620172413793104
22,0.4616693968772888,0.5275551054724331,0.8662758620689656
23,0.44780329942703245,0.5154681590589983,0.8663275862068965
24,0.4388146495819092,0.505208306386553,0.8658620689655172
25,0.4293444559574127,0.49815342754331127,0.8670172413793104
26,0.4202127933502197,0.4919523630964345,0.8695
27,0.41041936349868774,0.4842721698530789,0.8705862068965518
28,0.4053854215145111,0.4789240636989988,0.8683103448275862
29,0.39806738448143003,0.4754207258471127,0.8711034482758621
30,0.3929750518798828,0.47023900185782336,0.8696724137931034
31,0.3843474545478821,0.4648381307207305,0.8718103448275862
32,0.3810136229991913,0.46259243403632067,0.8694310344827586
33,0.36860109835863114,0.451552235266258,0.8756724137931035
34,0.3657829999923706,0.45152063431410955,0.8770862068965517
35,0.3593100302219391,0.4463742432512086,0.8761896551724138
36,0.3550074062347412,0.44280036694428015,0.8738103448275862
37,0.3591673438549042,0.45315054872118193,0.8719827586206896
38,0.34572610998153686,0.4349821434514276,0.8771724137931034
39,0.34242859137058257,0.4374133351835711,0.8764655172413793
40,0.33526861906051636,0.42973042643892356,0.8765
41,0.3453853490352631,0.4461074012805676,0.8753620689655173
42,0.32595644450187683,0.4228094589299169,0.8805862068965518
43,0.32329575181007386,0.42022317288661826,0.8801034482758621
44,0.31932217502593996,0.422398695279812,0.8804310344827586
45,0.32096967625617984,0.42545510288764693,0.8773965517241379
46,0.3135756919384003,0.41988637290329767,0.8799827586206896
47,0.3109567015171051,0.41367211701130047,0.8798448275862069
48,0.3076239409446716,0.4136265746642803,0.8790689655172413
49,0.3008841485977173,0.4096750240202608,0.8818103448275862
50,0.3032300884723663,0.41157512393079954,0.8812413793103449
